algorithm,heuristic,algorithm args,final state,value,time,generated nodes,max memory usage
simulated_annealing,inverse_n_conflicts,"{'init_temp': 1.5, 'cooling_rate': 0.00075, 'min_temp': 7e-06, 'time_limit': 60.0}","(16, 26, 4, 21, 17, 5, 14, 30, 11, 2, 25, 20, 13, 27, 31, 0, 28, 15, 29, 23, 3, 8, 19, 7, 10, 24, 22, 1, 18, 9, 6, 12)",0,51.411009073257446,7323937,1648464
simulated_annealing,inverse_n_conflicts,"{'init_temp': 1.5, 'cooling_rate': 0.00075, 'min_temp': 7e-06, 'time_limit': 60.0}","(19, 3, 6, 28, 22, 13, 16, 4, 20, 12, 5, 24, 0, 29, 31, 21, 27, 15, 2, 11, 29, 26, 18, 10, 1, 14, 25, 17, 9, 23, 30, 7)",-1,60.005082845687866,6058145,1619528
simulated_annealing,inverse_n_conflicts,"{'init_temp': 1.5, 'cooling_rate': 0.00075, 'min_temp': 7e-06, 'time_limit': 60.0}","(11, 25, 27, 10, 12, 15, 1, 30, 7, 0, 13, 16, 2, 26, 14, 21, 9, 29, 6, 3, 22, 17, 31, 20, 10, 19, 24, 31, 4, 18, 5, 23)",-2,60.00886297225952,4076129,1673072
simulated_annealing,inverse_n_conflicts,"{'init_temp': 1.5, 'cooling_rate': 0.00075, 'min_temp': 7e-06, 'time_limit': 60.0}","(23, 28, 19, 22, 11, 17, 8, 20, 1, 25, 0, 5, 30, 4, 10, 24, 3, 9, 18, 27, 15, 31, 26, 7, 21, 6, 14, 16, 29, 12, 2, 13)",0,36.26019859313965,5065153,1650440
simulated_annealing,inverse_n_conflicts,"{'init_temp': 1.5, 'cooling_rate': 0.00075, 'min_temp': 7e-06, 'time_limit': 60.0}","(17, 13, 23, 16, 2, 19, 24, 11, 1, 6, 0, 5, 8, 21, 29, 31, 25, 4, 9, 18, 15, 28, 14, 3, 26, 7, 27, 30, 12, 10, 8, 20)",-1,60.007938623428345,6285313,1686320
simulated_annealing,inverse_n_conflicts,"{'init_temp': 1.5, 'cooling_rate': 0.00075, 'min_temp': 7e-06, 'time_limit': 60.0}","(11, 24, 16, 20, 13, 2, 8, 25, 2, 30, 10, 23, 4, 29, 21, 18, 12, 7, 3, 17, 9, 22, 27, 31, 28, 5, 0, 26, 19, 15, 1, 14)",-1,60.00523924827576,3925345,1642160
simulated_annealing,inverse_n_conflicts,"{'init_temp': 1.5, 'cooling_rate': 0.00075, 'min_temp': 7e-06, 'time_limit': 60.0}","(16, 19, 0, 12, 24, 28, 2, 20, 11, 21, 31, 25, 1, 5, 18, 8, 27, 14, 6, 10, 15, 4, 4, 22, 29, 26, 13, 7, 9, 23, 30, 17)",-1,60.00694704055786,3240865,1602416
simulated_annealing,inverse_n_conflicts,"{'init_temp': 1.5, 'cooling_rate': 0.00075, 'min_temp': 7e-06, 'time_limit': 60.0}","(18, 15, 11, 23, 5, 20, 22, 7, 2, 8, 14, 1, 17, 30, 27, 25, 3, 13, 4, 16, 26, 12, 30, 0, 31, 6, 28, 10, 21, 24, 9, 29)",-1,60.0150420665741,4317185,1654856
simulated_annealing,inverse_n_conflicts,"{'init_temp': 1.5, 'cooling_rate': 0.00075, 'min_temp': 7e-06, 'time_limit': 60.0}","(4, 26, 13, 31, 19, 6, 23, 15, 2, 7, 29, 8, 12, 5, 17, 20, 28, 0, 3, 14, 30, 27, 24, 22, 1, 18, 16, 11, 9, 25, 21, 10)",0,59.1896538734436,8471681,1619528
simulated_annealing,inverse_n_conflicts,"{'init_temp': 1.5, 'cooling_rate': 0.00075, 'min_temp': 7e-06, 'time_limit': 60.0}","(24, 15, 23, 28, 1, 25, 16, 2, 26, 9, 17, 27, 8, 22, 29, 2, 5, 11, 21, 0, 3, 19, 27, 31, 12, 4, 6, 20, 18, 13, 7, 30)",-2,60.00711536407471,3626753,1644920
simulated_annealing,inverse_n_conflicts,"{'init_temp': 1.5, 'cooling_rate': 0.00075, 'min_temp': 7e-06, 'time_limit': 60.0}","(21, 18, 24, 3, 19, 12, 1, 11, 27, 23, 30, 9, 2, 29, 8, 28, 25, 14, 6, 20, 26, 31, 5, 15, 9, 4, 10, 7, 17, 22, 0, 13)",-1,60.006476163864136,4613793,1638848
simulated_annealing,inverse_n_conflicts,"{'init_temp': 1.5, 'cooling_rate': 0.00075, 'min_temp': 7e-06, 'time_limit': 60.0}","(7, 10, 20, 22, 16, 28, 21, 17, 30, 3, 11, 24, 5, 19, 1, 29, 27, 2, 13, 18, 9, 25, 14, 31, 6, 23, 26, 15, 0, 12, 4, 8)",0,49.97142696380615,7252513,1649336
simulated_annealing,inverse_n_conflicts,"{'init_temp': 1.5, 'cooling_rate': 0.00075, 'min_temp': 7e-06, 'time_limit': 60.0}","(17, 23, 30, 11, 5, 0, 9, 26, 10, 18, 20, 1, 4, 24, 8, 27, 31, 14, 22, 19, 25, 7, 28, 3, 12, 16, 13, 2, 21, 6, 29, 15)",0,48.001885175704956,6848769,1589168
simulated_annealing,inverse_n_conflicts,"{'init_temp': 1.5, 'cooling_rate': 0.00075, 'min_temp': 7e-06, 'time_limit': 60.0}","(9, 16, 28, 19, 11, 0, 12, 17, 6, 14, 29, 10, 1, 31, 15, 27, 24, 3, 18, 7, 23, 4, 13, 8, 17, 22, 20, 5, 30, 21, 26, 2)",-1,60.00301742553711,6302177,1651544
simulated_annealing,inverse_n_conflicts,"{'init_temp': 1.5, 'cooling_rate': 0.00075, 'min_temp': 7e-06, 'time_limit': 60.0}","(14, 8, 21, 5, 28, 0, 23, 19, 17, 30, 9, 27, 6, 3, 1, 26, 12, 3, 16, 2, 20, 10, 15, 4, 25, 31, 29, 24, 7, 18, 22, 11)",-2,60.006624698638916,4859809,1669208
simulated_annealing,inverse_n_conflicts,"{'init_temp': 1.5, 'cooling_rate': 0.00075, 'min_temp': 7e-06, 'time_limit': 60.0}","(25, 18, 14, 12, 30, 15, 27, 23, 6, 23, 3, 7, 17, 24, 22, 9, 29, 0, 21, 4, 2, 10, 28, 20, 31, 1, 26, 13, 16, 19, 5, 11)",-1,60.004836559295654,5575041,1654304
simulated_annealing,inverse_n_conflicts,"{'init_temp': 1.5, 'cooling_rate': 0.00075, 'min_temp': 7e-06, 'time_limit': 60.0}","(4, 9, 7, 21, 15, 28, 30, 19, 5, 25, 27, 18, 6, 1, 13, 10, 12, 26, 2, 29, 3, 0, 8, 23, 11, 14, 24, 17, 31, 20, 22, 16)",0,51.03330087661743,7310049,1647680
simulated_annealing,inverse_n_conflicts,"{'init_temp': 1.5, 'cooling_rate': 0.00075, 'min_temp': 7e-06, 'time_limit': 60.0}","(15, 26, 5, 13, 20, 6, 28, 21, 12, 0, 22, 30, 18, 24, 31, 7, 10, 4, 1, 19, 9, 29, 17, 2, 23, 27, 14, 8, 25, 4, 16, 11)",-1,60.003576040267944,5693089,1639952
simulated_annealing,inverse_n_conflicts,"{'init_temp': 1.5, 'cooling_rate': 0.00075, 'min_temp': 7e-06, 'time_limit': 60.0}","(4, 6, 12, 23, 18, 5, 19, 25, 15, 7, 2, 8, 5, 29, 16, 21, 27, 20, 2, 28, 9, 17, 13, 11, 0, 3, 1, 26, 22, 30, 10, 14)",-2,60.00719475746155,3275585,1648232
simulated_annealing,inverse_n_conflicts,"{'init_temp': 1.5, 'cooling_rate': 0.00075, 'min_temp': 7e-06, 'time_limit': 60.0}","(14, 24, 19, 3, 23, 13, 10, 16, 30, 27, 31, 1, 22, 6, 15, 7, 28, 11, 29, 21, 25, 18, 4, 8, 0, 12, 9, 5, 2, 20, 26, 17)",0,27.63735818862915,4050337,1604072
simulated_annealing,inverse_n_conflicts,"{'init_temp': 1.5, 'cooling_rate': 0.00075, 'min_temp': 7e-06, 'time_limit': 60.0}","(31, 20, 1, 7, 4, 27, 17, 12, 9, 2, 16, 13, 24, 22, 29, 23, 0, 30, 21, 10, 5, 28, 11, 19, 6, 15, 18, 14, 26, 8, 25, 3)",0,45.121041774749756,6369633,1631672
simulated_annealing,inverse_n_conflicts,"{'init_temp': 1.5, 'cooling_rate': 0.00075, 'min_temp': 7e-06, 'time_limit': 60.0}","(11, 8, 14, 29, 19, 7, 28, 12, 22, 13, 3, 27, 31, 23, 0, 16, 10, 1, 21, 2, 15, 6, 30, 5, 24, 17, 25, 18, 26, 4, 20, 9)",0,45.09314203262329,6450977,1664240
simulated_annealing,inverse_n_conflicts,"{'init_temp': 1.5, 'cooling_rate': 0.00075, 'min_temp': 7e-06, 'time_limit': 60.0}","(16, 13, 4, 22, 7, 0, 3, 11, 14, 26, 30, 25, 20, 18, 1, 5, 23, 28, 12, 29, 9, 6, 31, 19, 17, 24, 8, 10, 27, 15, 21, 2)",-1,60.008960247039795,4380673,1663136
simulated_annealing,inverse_n_conflicts,"{'init_temp': 1.5, 'cooling_rate': 0.00075, 'min_temp': 7e-06, 'time_limit': 60.0}","(17, 28, 9, 27, 3, 16, 19, 2, 5, 3, 29, 23, 21, 15, 10, 30, 26, 6, 0, 7, 24, 14, 25, 13, 22, 31, 11, 4, 12, 20, 8, 1)",-1,60.007818937301636,4401505,1620080
simulated_annealing,inverse_n_conflicts,"{'init_temp': 1.5, 'cooling_rate': 0.00075, 'min_temp': 7e-06, 'time_limit': 60.0}","(3, 14, 18, 30, 1, 31, 7, 12, 17, 26, 4, 0, 10, 5, 24, 8, 28, 23, 13, 15, 27, 9, 21, 5, 2, 25, 6, 29, 11, 19, 16, 22)",-1,60.00321817398071,5064161,1618424
simulated_annealing,inverse_n_conflicts,"{'init_temp': 1.5, 'cooling_rate': 0.00075, 'min_temp': 7e-06, 'time_limit': 60.0}","(15, 26, 20, 9, 14, 2, 23, 21, 29, 1, 4, 12, 14, 6, 3, 10, 16, 24, 17, 27, 0, 19, 31, 7, 28, 11, 8, 30, 5, 25, 13, 18)",-1,60.00681185722351,4709025,1666448
simulated_annealing,inverse_n_conflicts,"{'init_temp': 1.5, 'cooling_rate': 0.00075, 'min_temp': 7e-06, 'time_limit': 60.0}","(25, 12, 3, 23, 8, 26, 5, 15, 27, 9, 24, 6, 18, 28, 7, 13, 0, 22, 30, 4, 29, 31, 16, 1, 20, 2, 14, 19, 17, 0, 21, 11)",-1,60.00758600234985,4939169,1639400
simulated_annealing,inverse_n_conflicts,"{'init_temp': 1.5, 'cooling_rate': 0.00075, 'min_temp': 7e-06, 'time_limit': 60.0}","(1, 30, 5, 17, 8, 24, 13, 29, 7, 21, 3, 16, 28, 19, 27, 10, 6, 25, 0, 15, 31, 2, 11, 14, 4, 23, 9, 12, 22, 26, 22, 18)",-1,60.011123180389404,2888705,1652648
